...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   1.18, End:  63.55
         0.00000000,          0.00000019
         0.05263158,          1.44529869
         0.10526316,          4.39759330
         0.15789474,          7.80211191
         0.21052632,          9.21504142
         0.26315789,          9.98921852
         0.31578947,         11.06094322
         0.36842105,         15.02668258
         0.42105263,         19.74645377
         0.47368421,         24.64934914
         0.52631579,         29.65900126
         0.57894737,         34.18548971
         0.63157895,         38.01057992
         0.68421053,         41.08212377
         0.73684211,         43.50118955
         0.78947368,         44.70178401
         0.84210526,         42.25338633
         0.89473684,         27.18898765
         0.94736842,          9.33661760
         1.00000000,          0.00000102

Theta:  20.00, Start:   1.11, End:  66.95
         0.00000000,          0.00000019
         0.05263158,          1.58223780
         0.10526316,          4.77729953
         0.15789474,          8.25438227
         0.21052632,          9.43798888
         0.26315789,         10.07170144
         0.31578947,         12.48338999
         0.36842105,         16.82017545
         0.42105263,         21.93138869
         0.47368421,         27.26216787
         0.52631579,         32.56572146
         0.57894737,         37.04173877
         0.63157895,         40.53414483
         0.68421053,         43.21507803
         0.73684211,         44.96258380
         0.78947368,         39.28767576
         0.84210526,         28.86618380
         0.89473684,         12.07319296
         0.94736842,          0.80027837
         1.00000000,          0.00000010

Theta:  40.00, Start:   0.91, End:  71.85
         0.00000000,          0.00000019
         0.05263158,          1.79169017
         0.10526316,          5.34000751
         0.15789474,          8.74021655
         0.21052632,          9.70231020
         0.26315789,         10.39805319
         0.31578947,         14.47250926
         0.36842105,         19.56660333
         0.42105263,         25.41117703
         0.47368421,         31.74837570
         0.52631579,         37.22531066
         0.57894737,         41.21714624
         0.63157895,         43.79300136
         0.68421053,         40.55225936
         0.73684211,         35.43583051
         0.78947368,         26.37408904
         0.84210526,          9.86086141
         0.89473684,          1.46388557
         0.94736842,          0.59973868
         1.00000000,          0.00000007

Theta:  60.00, Start:   0.59, End:  75.15
         0.00000000,          0.00000019
         0.05263158,          1.94202589
         0.10526316,          5.74470142
         0.15789474,          9.32152171
         0.21052632,          9.10875367
         0.26315789,         11.34429900
         0.31578947,         16.00093443
         0.36842105,         21.57961292
         0.42105263,         28.64331267
         0.47368421,         35.74905980
         0.52631579,         40.99420651
         0.57894737,         42.30771758
         0.63157895,         38.86061372
         0.68421053,         36.38213841
         0.73684211,         29.73794399
         0.78947368,         13.64743352
         0.84210526,          2.94030554
         0.89473684,          1.19346946
         0.94736842,          0.51631899
         1.00000000,          0.00000006

Theta:  80.00, Start:   0.21, End:  76.43
         0.00000000,          0.00000019
         0.05263158,          2.01243471
         0.10526316,          5.93337208
         0.15789474,          9.77821205
         0.21052632,          8.92423493
         0.26315789,         11.82355682
         0.31578947,         16.74012631
         0.36842105,         22.69457446
         0.42105263,         30.71546846
         0.47368421,         38.30749125
         0.52631579,         41.63467022
         0.57894737,         39.93272589
         0.63157895,         37.25158297
         0.68421053,         35.09449616
         0.73684211,         25.74131521
         0.78947368,          7.76436407
         0.84210526,          2.62832571
         0.89473684,          1.22890209
         0.94736842,          0.48698086
         1.00000000,          0.00000006

Theta: 100.00, Start:  -0.20, End:  75.54
         0.00000000,          0.00000019
         0.05263158,          1.99215756
         0.10526316,          5.87961223
         0.15789474,          9.73808800
         0.21052632,          8.93671722
         0.26315789,         11.67669426
         0.31578947,         16.53812714
         0.36842105,         22.40094939
