...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   1.10, End:  63.47
         0.00000000,          0.00000019
         0.05263158,          1.43722968
         0.10526316,          4.38320531
         0.15789474,          7.80601711
         0.21052632,          9.24274604
         0.26315789,          9.94440665
         0.31578947,         11.03507342
         0.36842105,         14.99634590
         0.42105263,         19.71525338
         0.47368421,         24.63277863
         0.52631579,         29.69887096
         0.57894737,         34.27269228
         0.63157895,         38.05968408
         0.68421053,         41.11518346
         0.73684211,         43.53647266
         0.78947368,         44.72258678
         0.84210526,         42.41217285
         0.89473684,         27.14875730
         0.94736842,          9.01659568
         1.00000000,          0.00000096

Theta:  20.00, Start:   1.04, End:  66.38
         0.00000000,          0.00000019
         0.05263158,          1.55375510
         0.10526316,          4.70718992
         0.15789474,          8.21498758
         0.21052632,          9.41309834
         0.26315789,         10.10222657
         0.31578947,         12.28800685
         0.36842105,         16.52705708
         0.42105263,         21.59740301
         0.47368421,         26.87106232
         0.52631579,         32.24493525
         0.57894737,         36.72892100
         0.63157895,         40.22999903
         0.68421053,         42.98068177
         0.73684211,         44.86180416
         0.78947368,         40.96940760
         0.84210526,         30.27154432
         0.89473684,         13.98946032
         0.94736842,          1.03633198
         1.00000000,          0.00000011

Theta:  40.00, Start:   0.85, End:  70.96
         0.00000000,          0.00000019
         0.05263158,          1.74807282
         0.10526316,          5.23311789
         0.15789474,          8.71101961
         0.21052632,          9.81588167
         0.26315789,         10.16633848
         0.31578947,         14.10679729
         0.36842105,         19.07954464
         0.42105263,         24.77914148
         0.47368421,         31.01361219
         0.52631579,         36.52617261
         0.57894737,         40.63002175
         0.63157895,         43.54154740
         0.68421053,         42.59603755
         0.73684211,         36.68256850
         0.78947368,         28.74789754
         0.84210526,         12.72909069
         0.89473684,          1.54711675
         0.94736842,          0.62477321
         1.00000000,          0.00000008

Theta:  60.00, Start:   0.55, End:  74.03
         0.00000000,          0.00000019
         0.05263158,          1.88732870
         0.10526316,          5.60876429
         0.15789474,          9.08836492
         0.21052632,          9.21657233
         0.26315789,         11.01538624
         0.31578947,         15.50913691
         0.36842105,         20.93610239
         0.42105263,         27.60102702
         0.47368421,         34.62291517
         0.52631579,         40.04449063
         0.57894737,         42.73773819
         0.63157895,         40.52688548
         0.68421053,         37.24350971
         0.73684211,         32.01322628
         0.78947368,         17.43551585
         0.84210526,          3.28472428
         0.89473684,          1.27000060
         0.94736842,          0.53889708
         1.00000000,          0.00000006

Theta:  80.00, Start:   0.19, End:  75.23
         0.00000000,          0.00000019
         0.05263158,          1.95227119
         0.10526316,          5.78416199
         0.15789474,          9.59134413
         0.21052632,          8.99584910
         0.26315789,         11.44951761
         0.31578947,         16.18663266
         0.36842105,         21.86542023
         0.42105263,         29.34188383
         0.47368421,         36.82419775
         0.52631579,         41.63857152
         0.57894737,         41.11212634
         0.63157895,         38.22458270
         0.68421053,         36.18429002
         0.73684211,         28.83248595
         0.78947368,         11.55036547
         0.84210526,          2.74283324
         0.89473684,          1.36929201
         0.94736842,          0.50870948
         1.00000000,          0.00000006

Theta: 100.00, Start:  -0.19, End:  74.40
         0.00000000,          0.00000019
         0.05263158,          1.93358441
         0.10526316,          5.73377500
         0.15789474,          9.53047937
         0.21052632,          9.01644714
         0.26315789,         11.31448638
         0.31578947,         16.00267697
         0.36842105,         21.60283237
         0.42105263,         29.04830341
         0.47368421,         36.68783064
         0.52631579,         41.56220595
         0.57894737,         40.95202152
         0.63157895,         38.39098623
         0.68421053,         36.46711456
         0.73684211,         29.84117392
         0.78947368,         13.15615526
         0.84210526,          2.67618089
         0.89473684,          1.53806760
         0.94736842,          0.51919289
         1.00000000,          0.00000006

Theta: 120.00, Start:  -0.55, End:  71.65
         0.00000000,          0.00000019
         0.05263158,          1.83422621
         0.10526316,          5.46507520
         0.15789474,          8.93720535
         0.21052632,          9.32070959
         0.26315789,         10.64919918
         0.31578947,         15.00206383
         0.36842105,         20.22354652
         0.42105263,         26.71635039
         0.47368421,         33.99290978
         0.52631579,         39.90630270
         0.57894737,         42.34539332
         0.63157895,         40.48268880
         0.68421053,         38.02087837
         0.73684211,         34.13987467
         0.78947368,         22.18914370
         0.84210526,          5.21386290
         0.89473684,          1.79695200
         0.94736842,          0.74873754
         1.00000000,          0.00000007

Theta: 140.00, Start:  -0.84, End:  69.69
         0.00000000,          0.00000019
         0.05263158,          1.76553059
         0.10526316,          5.28006210
         0.15789474,          8.74530822
         0.21052632,          9.79264742
         0.26315789,         10.27506557
         0.31578947,         14.26347866
         0.36842105,         19.31043389
         0.42105263,         25.13152449
         0.47368421,         31.65612445
         0.52631579,         37.47955632
         0.57894737,         41.70014545
         0.63157895,         43.49253715
         0.68421053,         40.75223605
         0.73684211,         36.61309504
         0.78947368,         27.64541364
         0.84210526,         10.34700615
         0.89473684,          1.46994245
         0.94736842,          0.30783251
         1.00000000,          0.00000004

Theta: 160.00, Start:  -1.03, End:  67.49
         0.00000000,          0.00000019
         0.05263158,          1.68248795
         0.10526316,          5.05769204
         0.15789474,          8.56738713
         0.21052632,          9.49520887
         0.26315789,         10.20923740
         0.31578947,         13.29892723
         0.36842105,         18.22066327
         0.42105263,         23.61088599
         0.47368421,         29.46662143
         0.52631579,         34.98390078
         0.57894737,         39.52291444
         0.63157895,         42.91699073
         0.68421053,         44.73937937
         0.73684211,         42.20460460
         0.78947368,         32.67253045
