Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
-5.527224649574877e+00	6.126689310320672e+01	4.813698097122840e+01	-9.019859998088805e+00	-5.050118724731769e-01	4.516291461922491e+02	2.080626147283255e+03	2.489281924984745e+03	-5.090281812720107e+02	-5.023835074115898e+00	3.251729726591599e+01	6.126689310320672e+01
-5.357156198818727e+00	6.342687937394358e+01	4.796839349365475e+01	-8.895127550295562e+00	-4.972820083846717e-01	4.798333409595813e+02	2.246773905589881e+03	2.683232061084804e+03	-5.468606853200254e+02	-8.166865820495699e+00	3.425161538210720e+01	6.342687937394358e+01
-5.187087748062576e+00	6.564385599124910e+01	4.779887349469878e+01	-8.769896675090962e+00	-4.893751804399945e-01	5.095142134465432e+02	2.422819029106950e+03	2.888528976822184e+03	-5.867310355524263e+02	-1.149823826399792e+01	3.611092906883871e+01	6.564385599124910e+01
-5.017019297306427e+00	6.791873041769934e+01	4.762849383659240e+01	-8.644197553216618e+00	-4.813034137190189e-01	5.407229260439343e+02	2.609046765918047e+03	3.105508213935465e+03	-6.287057462796171e+02	-1.501880215001208e+01	3.809913609345143e+01	6.791873041769934e+01
-4.846950846550277e+00	7.025241011587040e+01	4.745732551948734e+01	-8.518058712802778e+00	-4.730780735387183e-01	5.735118414646644e+02	2.805739157056062e+03	3.334503280926033e+03	-6.728519074578496e+02	-1.872905455726869e+01	4.022017815424701e+01	7.025241011587040e+01
-4.676882395794126e+00	7.264580254833838e+01	4.728543750577678e+01	-8.391507115788126e+00	-4.647098973990508e-01	6.079345246117284e+02	3.013176531462549e+03	3.575847192106853e+03	-7.192374018818685e+02	-2.262919193030393e+01	4.247803450519689e+01	7.264580254833838e+01
-4.506813945037977e+00	7.509981517767935e+01	4.711289658379778e+01	-8.264568240112057e+00	-4.562090257478098e-01	6.440457838288987e+02	3.231636497288382e+03	3.829871463410682e+03	-7.679308199416211e+02	-2.671908389637207e+01	4.487671551387579e+01	7.509981517767935e+01
-4.336745494281827e+00	7.761535546646942e+01	4.693976726566670e+01	-8.137266157876164e+00	-4.475850315705561e-01	6.819016928843813e+02	3.461394556567107e+03	4.096906750632937e+03	-8.190015022536699e+02	-3.099831452121473e+01	4.742027950785846e+01	7.761535546646942e+01
-4.166677043525676e+00	8.019333087728469e+01	4.676611171460252e+01	-8.009623609658410e+00	-4.388469488156794e-01	7.215595973713869e+02	3.702724888821190e+03	4.377283671977456e+03	-8.725197018007267e+02	-3.546619833604506e+01	5.011282920356110e+01	8.019333087728469e+01
-3.996608592769526e+00	8.283464887270125e+01	4.659198969762986e+01	-7.881662075152784e+00	-4.300032996683542e-01	7.630781616333103e+02	3.955899587062032e+03	4.671332042255184e+03	-9.285564363139227e+02	-4.012175703479541e+01	5.295851958209482e+01	8.283464887270125e+01
-3.826540142013376e+00	8.554021691529519e+01	4.641745856003447e+01	-7.753401840297554e+00	-4.210621206905909e-01	8.065173794452210e+02	4.221189100525977e+03	4.979381349843832e+03	-9.871835791611792e+02	-4.496376326126533e+01	5.596154492041434e+01	8.554021691529519e+01
-3.656471691257226e+00	8.831094246764260e+01	4.624257321837121e+01	-7.624862061047810e+00	-4.120309878476949e-01	8.519386117056107e+02	4.498862633001233e+03	5.301761162008980e+03	-1.048473888316103e+03	-4.999068414511684e+01	5.912615875225401e+01	8.831094246764260e+01
-3.486403240501076e+00	9.114773299231956e+01	4.606738616920658e+01	-7.496060823940996e+00	-4.029170404441859e-01	8.994045800506277e+02	4.789188089062487e+03	5.638801121991820e+03	-1.112501093972644e+03	-5.520082501664061e+01	6.245666750268609e+01	9.114773299231956e+01
