mach,planform_area,angle_of_attack,lift,induced_drag,parasitic_drag,wave_drag,total_drag,lift_over_drag,le_sweep,altitude
0.19789473684210523,3.201,5.416667,0.156813306015,0.006524305506,0.015755712799665648,0.0,0.022280018305665648,7.038293409979986,57.17934110398554,0.0
0.19789473684210523,3.201,7.5,0.218086903688,0.012534703591,0.015755712799665648,0.0,0.028290416390665648,7.708861569105686,57.17934110398554,0.0
0.19789473684210523,3.201,9.583333,0.279054432285,0.020444803408,0.015755712799665648,0.0,0.03620051620766565,7.708576051352239,57.17934110398554,0.0
0.19789473684210523,3.201,11.666667,0.345642661439,0.031514698299,0.015755712799665648,0.0,0.04727041109866564,7.31202994443086,57.17934110398554,0.0
0.19789473684210523,3.201,13.75,0.406313639365,0.043628718326,0.015755712799665648,0.0,0.059384431125665646,6.842090286344316,57.17934110398554,0.0
0.19789473684210523,3.201,15.833333,0.463567461439,0.057007316101,0.015755712799665648,0.0,0.07276302890066565,6.370920348462284,57.17934110398554,0.0
0.19789473684210523,3.201,17.916667,0.514624075635,0.070762207167,0.015755712799665648,0.0,0.08651791996666565,5.948179011160678,57.17934110398554,0.0
0.19789473684210523,3.201,20.0,0.556599706234,0.083837948072,0.015755712799665648,0.0,0.09959366087166564,5.588706162244835,57.17934110398554,0.0
0.26052631578947366,3.201,-5.0,-0.144883554158,0.005493312409,0.015030666394313524,0.0,0.020523978803313525,-7.059233277643468,57.17934110398554,0.0
0.26052631578947366,3.201,-2.916667,-0.083608787107,0.001697787304,0.015030666394313524,0.0,0.016728453698313526,-4.997998536794168,57.17934110398554,0.0
0.26052631578947366,3.201,-0.833333,-0.022313367526,0.000153012713,0.015030666394313524,0.0,0.015183679107313525,-1.4695626381653653,57.17934110398554,0.0
0.26052631578947366,3.201,1.25,0.035322980124,0.000342484021,0.015030666394313524,0.0,0.015373150415313525,2.297706011437579,57.17934110398554,0.0
0.26052631578947366,3.201,3.333333,0.095751908832,0.002462574937,0.015030666394313524,0.0,0.017493241331313525,5.473651624562034,57.17934110398554,0.0
0.26052631578947366,3.201,5.416667,0.157288415986,0.006564187271,0.015030666394313524,0.0,0.021594853665313524,7.28360647512248,57.17934110398554,0.0
0.26052631578947366,3.201,7.5,0.218733817042,0.012610096741,0.015030666394313524,0.0,0.027640763135313523,7.913450723889319,57.17934110398554,0.0
0.26052631578947366,3.201,9.583333,0.279855780665,0.020564208909,0.015030666394313524,0.0,0.035594875303313525,7.862249222121822,57.17934110398554,0.0
0.26052631578947366,3.201,11.666667,0.346586057901,0.031685668772,0.015030666394313524,0.0,0.04671633516631352,7.418947926183178,57.17934110398554,0.0
0.26052631578947366,3.201,13.75,0.407342823158,0.043843949381,0.015030666394313524,0.0,0.05887461577531353,6.918819219348541,57.17934110398554,0.0
0.26052631578947366,3.201,15.833333,0.46462549048,0.057263716807,0.015030666394313524,0.0,0.07229438320131353,6.426854617269329,57.17934110398554,0.0
0.26052631578947366,3.201,17.916667,0.515466091171,0.070990841956,0.015030666394313524,0.0,0.08602150835031352,5.992293102694952,57.17934110398554,0.0
0.26052631578947366,3.201,20.0,0.556812924554,0.083881015377,0.015030666394313524,0.0,0.09891168177131353,5.629394977242086,57.17934110398554,0.0
0.3231578947368421,3.201,-5.0,-0.14546135336,0.005535858762,0.014494729381651455,0.0,0.020030588143651454,-7.261961172423331,57.17934110398554,0.0
0.3231578947368421,3.201,-2.916667,-0.083916993413,0.001707284535,0.014494729381651455,0.0,0.016202013916651454,-5.179417438146697,57.17934110398554,0.0
0.3231578947368421,3.201,-0.833333,-0.022412623778,0.000154355875,0.014494729381651455,0.0,0.014649085256651454,-1.5299674611302772,57.17934110398554,0.0
0.3231578947368421,3.201,1.25,0.035461949444,0.000345161315,0.014494729381651455,0.0,0.014839890696651455,2.3896368355328796,57.17934110398554,0.0
0.3231578947368421,3.201,3.333333,0.096129285453,0.002482067248,0.014494729381651455,0.0,0.016976796629651455,5.662392473094825,57.17934110398554,0.0
0.3231578947368421,3.201,5.416667,0.157907546488,0.006616379091,0.014494729381651455,0.0,0.021111108472651456,7.479832084258509,57.17934110398554,0.0
0.3231578947368421,3.201,7.5,0.219576973984,0.01270750678,0.014494729381651455,0.0,0.027202236161651454,8.072019251621313,57.17934110398554,0.0
0.3231578947368421,3.201,9.583333,0.28090689026,0.020721094642,0.014494729381651455,0.0,0.035215824023651456,7.976723477245311,57.17934110398554,0.0
0.3231578947368421,3.201,11.666667,0.347811274547,0.031907397496,0.014494729381651455,0.0,0.04640212687765145,7.495589059184171,57.17934110398554,0.0
0.3231578947368421,3.201,13.75,0.408682513679,0.044126429361,0.014494729381651455,0.0,0.05862115874265146,6.971587093205164,57.17934110398554,0.0
0.3231578947368421,3.201,15.833333,0.465978074943,0.057594099925,0.014494729381651455,0.0,0.07208882930665146,6.463942880259887,57.17934110398554,0.0
0.3231578947368421,3.201,17.916667,0.516567022646,0.071278335779,0.014494729381651455,0.0,0.08577306516065146,6.0224852834450875,57.17934110398554,0.0
0.3231578947368421,3.201,20.0,0.557602874466,0.084122592,0.014494729381651455,0.0,0.09861732138165145,5.654208273494503,57.17934110398554,0.0
0.38578947368421046,3.201,-5.0,-0.146282824113,0.005595503585,0.01407380816538185,0.0,0.01966931175038185,-7.437109440810005,57.17934110398554,0.0
