...Wave Drag Slice...
Inlet Area: 0.000000
Exit Area: 0.000000

Theta:   0.00, Start:   0.91, End:  63.28
         0.00000000,          0.00000019
         0.05263158,          1.42037075
         0.10526316,          4.35272154
         0.15789474,          7.80294466
         0.21052632,          9.30136463
         0.26315789,          9.84779814
         0.31578947,         10.97913673
         0.36842105,         14.93142114
         0.42105263,         19.64846152
         0.47368421,         24.58167857
         0.52631579,         29.79214171
         0.57894737,         34.48617656
         0.63157895,         38.16496145
         0.68421053,         41.19675035
         0.73684211,         43.62306200
         0.78947368,         44.73070644
         0.84210526,         42.65103870
         0.89473684,         27.02550933
         0.94736842,          8.32754949
         1.00000000,          0.00000085

Theta:  20.00, Start:   0.85, End:  64.99
         0.00000000,          0.00000019
         0.05263158,          1.48845313
         0.10526316,          4.54303536
         0.15789474,          8.07349517
         0.21052632,          9.37932833
         0.26315789,         10.02830898
         0.31578947,         11.84499522
         0.36842105,         15.83179729
         0.42105263,         20.76734124
         0.47368421,         25.93544325
         0.52631579,         31.37527816
         0.57894737,         35.97816121
         0.63157895,         39.47688931
         0.68421053,         42.41338104
         0.73684211,         44.43100424
         0.78947368,         44.16981330
         0.84210526,         34.11984294
         0.89473684,         19.26456194
         0.94736842,          3.09272326
         1.00000000,          0.00000012

Theta:  40.00, Start:   0.70, End:  68.77
         0.00000000,          0.00000019
         0.05263158,          1.64421638
         0.10526316,          4.97422414
         0.15789474,          8.58939925
         0.21052632,          9.69567992
         0.26315789,          9.77588092
         0.31578947,         13.24642862
         0.36842105,         17.91259656
         0.42105263,         23.29073753
         0.47368421,         29.26221682
         0.52631579,         34.89335901
         0.57894737,         39.14415679
         0.63157895,         42.28268589
         0.68421053,         44.32165609
         0.73684211,         41.11476974
         0.78947368,         33.72653012
         0.84210526,         20.38262507
         0.89473684,          3.85293331
         0.94736842,          0.69805308
         1.00000000,          0.00000009

Theta:  60.00, Start:   0.46, End:  71.30
         0.00000000,          0.00000019
         0.05263158,          1.75742205
         0.10526316,          5.28432196
         0.15789474,          8.85783067
         0.21052632,          9.64962188
         0.26315789,         10.26232306
         0.31578947,         14.35420909
         0.36842105,         19.41462841
         0.42105263,         25.33434402
         0.47368421,         31.98919094
         0.52631579,         37.67192003
         0.57894737,         41.50121989
         0.63157895,         43.46422112
         0.68421053,         40.32489017
         0.73684211,         36.22514796
         0.78947368,         26.68277635
         0.84210526,          9.22452543
         0.89473684,          1.73974087
         0.94736842,          0.60531059
         1.00000000,          0.00000007

Theta:  80.00, Start:   0.16, End:  72.29
         0.00000000,          0.00000019
         0.05263158,          1.81046435
         0.10526316,          5.42745568
         0.15789474,          8.99362002
         0.21052632,          9.37372537
         0.26315789,         10.58151198
         0.31578947,         14.88924243
         0.36842105,         20.11755367
         0.42105263,         26.46415530
         0.47368421,         33.54400570
         0.52631579,         39.18777209
         0.57894737,         42.49579581
         0.63157895,         41.77855566
         0.68421053,         38.35753246
         0.73684211,         34.72116306
         0.78947368,         22.09007970
         0.84210526,          5.30405329
         0.89473684,          1.73303881
         0.94736842,          0.57256093
         1.00000000,          0.00000007

Theta: 100.00, Start:  -0.16, End:  71.61
         0.00000000,          0.00000019
         0.05263158,          1.79522663
         0.10526316,          5.38644122
         0.15789474,          8.95628786
         0.21052632,          9.41050412
         0.26315789,         10.47818726
         0.31578947,         14.74731126
         0.36842105,         19.91542513
         0.42105263,         26.20602208
         0.47368421,         33.32457866
         0.52631579,         39.12579114
         0.57894737,         42.44281566
         0.63157895,         41.66493886
         0.68421053,         38.54748349
         0.73684211,         35.21673802
         0.78947368,         23.44310807
         0.84210526,          6.16061173
         0.89473684,          1.83164452
         0.94736842,          0.62863280
         1.00000000,          0.00000007

Theta: 120.00, Start:  -0.45, End:  69.34
         0.00000000,          0.00000019
         0.05263158,          1.71411049
         0.10526316,          5.16651386
         0.15789474,          8.76316874
         0.21052632,          9.75164553
         0.26315789,          9.98449723
         0.31578947,         13.96145626
         0.36842105,         18.84013585
         0.42105263,         24.59342711
         0.47368421,         31.28167811
         0.52631579,         37.30459339
         0.57894737,         41.45194096
         0.63157895,         43.19859447
         0.68421053,         40.56780715
         0.73684211,         37.43302866
         0.78947368,         29.83734271
         0.84210526,         12.93350818
         0.89473684,          2.09116244
         0.94736842,          0.85105079
         1.00000000,          0.00000008

Theta: 140.00, Start:  -0.70, End:  68.02
         0.00000000,          0.00000019
         0.05263158,          1.67003427
         0.10526316,          5.04553624
         0.15789474,          8.65726086
         0.21052632,          9.70790250
         0.26315789,          9.87302008
         0.31578947,         13.46640717
         0.36842105,         18.25594112
         0.42105263,         23.72708641
         0.47368421,         29.93107178
         0.52631579,         35.74474714
         0.57894737,         40.11853146
         0.63157895,         43.19330829
         0.68421053,         43.71977686
         0.73684211,         39.44115468
         0.78947368,         32.72470104
         0.84210526,         17.13369872
         0.89473684,          2.35673741
         0.94736842,          0.34917515
         1.00000000,          0.00000005

Theta: 160.00, Start:  -0.85, End:  66.20
         0.00000000,          0.00000019
         0.05263158,          1.60321035
         0.10526316,          4.86103312
         0.15789474,          8.46948031
         0.21052632,          9.41937910
         0.26315789,         10.19332377
         0.31578947,         12.66843653
         0.36842105,         17.36373577
         0.42105263,         22.62469665
         0.47368421,         28.24853628
         0.52631579,         33.92358569
         0.57894737,         38.41701993
         0.63157895,         41.93512431
         0.68421053,         44.39715054
         0.73684211,         44.43235091
         0.78947368,         36.64061006
         0.84210526,         23.55231698
         0.89473684,          5.56436594
         0.94736842,          0.16349148
         1.00000000,          0.00000004

Theta: 180.00, Start:  -0.91, End:  63.65
         0.00000000,          0.00000019
         0.05263158,          1.50473526
         0.10526316,          4.58818091
         0.15789474,          8.13351200
         0.21052632,          9.31234397
         0.26315789,         10.14167637
         0.31578947,         11.60620087
         0.36842105,         16.04771223
         0.42105263,         21.03456135
         0.47368421,         26.21278841
         0.52631579,         31.76777763
         0.57894737,         36.47840740
         0.63157895,         40.16374886
         0.68421053,         43.26560636
         0.73684211,         45.01479236
         0.78947368,         44.08044353
         0.84210526,         33.62925522
         0.89473684,         14.91938455
         0.94736842,          1.55488113
         1.00000000,          0.00000008

CDWave:          0.03826586 
Mach:          1.28571429 
Set Name: Parasitic 
